week,committer,penalty_type,penalty_category,total_penalties,total_yards,avg_yards_per_penalty
10,Tennessee,Roughing the Passer,Personal / Contact,1,15.0,15.0
10,Texas,Delay of Game,Procedural,1,5.0,5.0
10,Texas,Face Mask,Other,1,0.0,0.0
10,Texas,False Start,Procedural,2,10.0,5.0
10,Texas,Holding,Blocking / Holding,1,5.0,5.0
10,Texas,Offside,Procedural,1,3.0,3.0
10,Texas,Other / Unclassified,Administrative,1,5.0,5.0
10,Texas,Pass Interference,Personal / Contact,1,15.0,15.0
10,Texas State,Offside,Procedural,1,5.0,5.0
10,Texas Tech,False Start,Procedural,3,15.0,5.0
10,Texas Tech,Holding,Blocking / Holding,1,0.0,0.0
10,Texas Tech,Offside,Procedural,1,1.0,1.0
10,Texas Tech,Other / Unclassified,Procedural,1,6.0,6.0
10,Troy,Holding,Blocking / Holding,3,99.0,33.0
10,Troy,Offside,Procedural,1,5.0,5.0
10,Troy,Personal Foul,Personal / Contact,1,40.0,40.0
10,Tulane,Face Mask,Other,1,7.0,7.0
10,Tulane,False Start,Procedural,3,15.0,5.0
10,Tulane,Holding,Blocking / Holding,1,16.0,16.0
10,Tulane,Pass Interference,Personal / Contact,5,56.0,11.2
10,Tulane,Roughing the Passer,Personal / Contact,1,15.0,15.0
10,UAB,False Start,Procedural,1,5.0,5.0
10,UAB,Holding,Blocking / Holding,2,29.0,14.5
10,UAB,Personal Foul,Personal / Contact,1,0.0,0.0
10,UAB,Unsportsmanlike Conduct,Personal / Contact,1,65.0,65.0
10,UCF,Delay of Game,Procedural,3,15.0,5.0
10,UCF,False Start,Procedural,3,15.0,5.0
10,UCF,Holding,Blocking / Holding,2,11.0,5.5
10,UCF,Illegal Motion,Other,1,5.0,5.0
10,UCF,Other / Unclassified,Administrative,1,0.0,0.0
10,UCF,Other / Unclassified,Blocking / Holding,1,15.0,15.0
10,UCF,Other / Unclassified,Other,2,25.0,12.5
10,UCF,Pass Interference,Personal / Contact,1,15.0,15.0
10,UCF,Personal Foul,Personal / Contact,1,4.0,4.0
10,UConn,Holding,Blocking / Holding,2,8.0,4.0
10,UConn,Illegal Formation,Procedural,1,8.0,8.0
10,UConn,Offside,Procedural,1,18.0,18.0
10,UConn,Other / Unclassified,Administrative,1,5.0,5.0
10,UConn,Pass Interference,Personal / Contact,1,15.0,15.0
10,UConn,Personal Foul,Personal / Contact,2,11.0,5.5
10,UConn,Unsportsmanlike Conduct,Personal / Contact,1,12.0,12.0
10,UL Monroe,False Start,Procedural,4,6.0,1.5
10,UL Monroe,Holding,Blocking / Holding,1,31.0,31.0
10,UL Monroe,Offside,Procedural,1,5.0,5.0
10,UL Monroe,Unsportsmanlike Conduct,Personal / Contact,1,2.0,2.0
10,UNLV,Delay of Game,Procedural,1,5.0,5.0
10,UNLV,Holding,Blocking / Holding,3,74.0,24.67
10,UNLV,Offside,Procedural,2,19.0,9.5
10,UNLV,Pass Interference,Personal / Contact,2,60.0,30.0
10,UNLV,Personal Foul,Personal / Contact,1,15.0,15.0
10,USC,Delay of Game,Procedural,1,5.0,5.0
10,USC,False Start,Procedural,3,14.0,4.67
10,USC,Offside,Procedural,1,17.0,17.0
10,USC,Other / Unclassified,Other,2,0.0,0.0
10,USC,Pass Interference,Personal / Contact,1,15.0,15.0
10,USC,Pass Interference,Procedural,1,15.0,15.0
10,UTEP,Delay of Game,Procedural,1,5.0,5.0
10,UTEP,Holding,Blocking / Holding,3,71.0,23.67
10,UTEP,Illegal Formation,Procedural,1,0.0,0.0
10,UTEP,Other / Unclassified,Other,1,0.0,0.0
10,UTEP,Pass Interference,Personal / Contact,1,15.0,15.0
10,UTEP,Roughing the Passer,Personal / Contact,2,31.0,15.5
10,UTEP,Targeting,Personal / Contact,1,6.0,6.0
10,UTSA,False Start,Procedural,1,5.0,5.0
10,UTSA,Holding,Blocking / Holding,2,53.0,26.5
10,UTSA,Other / Unclassified,Other,1,17.0,17.0
10,UTSA,Pass Interference,Personal / Contact,2,21.0,10.5
10,UTSA,Unsportsmanlike Conduct,Personal / Contact,1,14.0,14.0
10,Utah,Face Mask,Other,2,11.0,5.5
10,Utah,False Start,Procedural,2,10.0,5.0
10,Utah,Holding,Blocking / Holding,1,5.0,5.0
10,Utah,Illegal Motion,Other,1,6.0,6.0
10,Utah,Offside,Procedural,1,5.0,5.0
10,Utah,Pass Interference,Personal / Contact,2,30.0,15.0
10,Vanderbilt,Delay of Game,Procedural,1,5.0,5.0
10,Vanderbilt,Face Mask,Other,1,1.0,1.0
10,Vanderbilt,False Start,Procedural,1,5.0,5.0
10,Vanderbilt,Holding,Blocking / Holding,3,12.0,4.0
10,Vanderbilt,Offside,Procedural,2,10.0,5.0
10,Vanderbilt,Other / Unclassified,Other,1,33.0,33.0
10,Vanderbilt,Personal Foul,Personal / Contact,2,36.0,18.0
10,Virginia,False Start,Procedural,1,5.0,5.0
10,Virginia,Holding,Blocking / Holding,1,3.0,3.0
10,Virginia Tech,Face Mask,Other,1,15.0,15.0
10,Virginia Tech,False Start,Procedural,1,0.0,0.0
10,Virginia Tech,Other / Unclassified,Procedural,1,7.0,7.0
10,Wake Forest,False Start,Procedural,3,15.0,5.0
10,Wake Forest,Holding,Blocking / Holding,2,78.0,39.0
10,Wake Forest,Other / Unclassified,Administrative,1,4.0,4.0
10,Wake Forest,Other / Unclassified,Other,1,5.0,5.0
10,Wake Forest,Pass Interference,Personal / Contact,1,29.0,29.0
10,Wake Forest,Personal Foul,Personal / Contact,2,23.0,11.5
10,Wake Forest,Unsportsmanlike Conduct,Personal / Contact,1,20.0,20.0
10,Washington State,False Start,Procedural,2,10.0,5.0
10,Washington State,Holding,Blocking / Holding,3,59.0,19.67
10,Washington State,Offside,Procedural,1,1.0,1.0
10,Washington State,Other / Unclassified,Administrative,1,5.0,5.0
10,Washington State,Unsportsmanlike Conduct,Personal / Contact,1,9.0,9.0
10,West Virginia,Face Mask,Other,1,55.0,55.0
10,West Virginia,False Start,Procedural,2,10.0,5.0
10,West Virginia,Other / Unclassified,Other,1,2.0,2.0
10,Western Kentucky,Holding,Blocking / Holding,1,1.0,1.0
10,Western Kentucky,Personal Foul,Personal / Contact,1,15.0,15.0
10,Western Michigan,Delay of Game,Procedural,1,5.0,5.0
10,Western Michigan,Holding,Blocking / Holding,4,52.0,13.0
10,Western Michigan,Offside,Procedural,1,5.0,5.0
10,Western Michigan,Other / Unclassified,Other,1,30.0,30.0
10,Western Michigan,Pass Interference,Personal / Contact,1,8.0,8.0
10,Western Michigan,Roughing the Passer,Personal / Contact,1,6.0,6.0
10,Western Michigan,Targeting,Personal / Contact,1,2.0,2.0
10,Western Michigan,Unsportsmanlike Conduct,Personal / Contact,2,6.0,3.0
10,Wyoming,False Start,Procedural,2,6.0,3.0
10,Wyoming,Holding,Blocking / Holding,1,10.0,10.0
10,Wyoming,Offside,Procedural,2,22.0,11.0
10,Wyoming,Pass Interference,Personal / Contact,1,15.0,15.0
10,Wyoming,Personal Foul,Personal / Contact,2,109.0,54.5
11,Air Force,Face Mask,Other,1,1.0,1.0
11,Air Force,False Start,Procedural,1,5.0,5.0
11,Air Force,Holding,Blocking / Holding,4,28.0,7.0
11,Air Force,Illegal Formation,Procedural,1,3.0,3.0
11,Air Force,Personal Foul,Personal / Contact,1,1.0,1.0
11,Akron,Face Mask,Other,1,4.0,4.0
11,Akron,False Start,Procedural,1,60.0,60.0
11,Akron,Other / Unclassified,Administrative,1,2.0,2.0
11,Akron,Pass Interference,Personal / Contact,1,15.0,15.0
11,Akron,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,Alabama,Offside,Procedural,1,5.0,5.0
11,Alabama,Pass Interference,Personal / Contact,1,15.0,15.0
11,Alabama,Personal Foul,Personal / Contact,1,17.0,17.0
11,App State,False Start,Procedural,1,5.0,5.0
11,App State,Holding,Blocking / Holding,1,1.0,1.0
11,App State,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,Arizona,Holding,Blocking / Holding,1,77.0,77.0
11,Arizona,Other / Unclassified,Administrative,1,1.0,1.0
11,Arizona,Other / Unclassified,Blocking / Holding,1,1.0,1.0
11,Arizona,Pass Interference,Personal / Contact,1,15.0,15.0
11,Arkansas State,False Start,Procedural,2,10.0,5.0
11,Arkansas State,Holding,Blocking / Holding,1,10.0,10.0
11,Arkansas State,Pass Interference,Personal / Contact,1,15.0,15.0
11,Army,False Start,Procedural,1,0.0,0.0
11,Army,Holding,Blocking / Holding,1,6.0,6.0
11,Army,Offside,Procedural,2,5.0,2.5
11,Army,Other / Unclassified,Blocking / Holding,1,62.0,62.0
11,Army,Other / Unclassified,Procedural,1,9.0,9.0
11,Army,Pass Interference,Personal / Contact,1,15.0,15.0
11,Auburn,False Start,Procedural,5,25.0,5.0
11,Auburn,Holding,Blocking / Holding,2,59.0,29.5
11,Auburn,Other / Unclassified,Other,2,2.0,1.0
11,Auburn,Pass Interference,Personal / Contact,2,11.0,5.5
11,BYU,False Start,Procedural,2,10.0,5.0
11,BYU,Holding,Blocking / Holding,1,2.0,2.0
11,BYU,Other / Unclassified,Administrative,1,0.0,0.0
11,BYU,Pass Interference,Personal / Contact,2,30.0,15.0
11,Ball State,False Start,Procedural,1,5.0,5.0
11,Ball State,Holding,Blocking / Holding,2,29.0,14.5
11,Ball State,Offside,Procedural,2,10.0,5.0
11,Ball State,Personal Foul,Personal / Contact,1,6.0,6.0
11,Ball State,Unsportsmanlike Conduct,Personal / Contact,2,21.0,10.5
11,Boston College,Offside,Procedural,1,6.0,6.0
11,Boston College,Other / Unclassified,Administrative,1,18.0,18.0
11,Bowling Green,Delay of Game,Procedural,1,5.0,5.0
11,Bowling Green,Holding,Blocking / Holding,3,84.0,28.0
11,Bowling Green,Pass Interference,Personal / Contact,2,30.0,15.0
11,Bowling Green,Roughing the Passer,Personal / Contact,1,15.0,15.0
11,California,False Start,Procedural,5,25.0,5.0
11,California,Illegal Formation,Procedural,1,13.0,13.0
11,California,Pass Interference,Personal / Contact,1,15.0,15.0
11,Charlotte,Holding,Blocking / Holding,2,14.0,7.0
11,Charlotte,Offside,Procedural,1,3.0,3.0
11,Charlotte,Other / Unclassified,Blocking / Holding,1,64.0,64.0
11,Charlotte,Pass Interference,Personal / Contact,1,11.0,11.0
11,Clemson,Other / Unclassified,Other,2,33.0,16.5
11,Clemson,Pass Interference,Personal / Contact,1,10.0,10.0
11,Coastal Carolina,False Start,Procedural,2,10.0,5.0
11,Coastal Carolina,Offside,Procedural,1,3.0,3.0
11,Colorado,Face Mask,Other,2,9.0,4.5
11,Colorado,False Start,Procedural,2,10.0,5.0
11,Colorado,Holding,Blocking / Holding,4,86.0,21.5
11,Colorado,Other / Unclassified,Other,1,1.0,1.0
11,Colorado,Pass Interference,Personal / Contact,1,0.0,0.0
11,Colorado,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,Colorado State,False Start,Procedural,1,5.0,5.0
11,Colorado State,Holding,Procedural,1,16.0,16.0
11,Colorado State,Other / Unclassified,Procedural,1,1.0,1.0
11,Colorado State,Personal Foul,Personal / Contact,1,3.0,3.0
11,Delaware,Delay of Game,Procedural,1,5.0,5.0
11,Delaware,Face Mask,Other,1,8.0,8.0
11,Delaware,False Start,Procedural,1,5.0,5.0
11,Delaware,Holding,Blocking / Holding,7,132.0,18.86
11,Delaware,Pass Interference,Personal / Contact,1,15.0,15.0
11,Delaware,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,Duke,Other / Unclassified,Blocking / Holding,1,35.0,35.0
11,Duke,Personal Foul,Personal / Contact,1,17.0,17.0
11,Duke,Unsportsmanlike Conduct,Personal / Contact,1,10.0,10.0
11,East Carolina,Offside,Procedural,1,11.0,11.0
11,East Carolina,Other / Unclassified,Other,1,7.0,7.0
11,East Carolina,Pass Interference,Personal / Contact,1,15.0,15.0
11,East Carolina,Unsportsmanlike Conduct,Personal / Contact,1,1.0,1.0
11,Eastern Michigan,False Start,Procedural,3,15.0,5.0
11,Eastern Michigan,Holding,Blocking / Holding,2,17.0,8.5
11,Eastern Michigan,Pass Interference,Personal / Contact,3,38.0,12.67
11,Eastern Michigan,Personal Foul,Personal / Contact,1,9.0,9.0
11,Eastern Michigan,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,Florida,Holding,Blocking / Holding,1,8.0,8.0
11,Florida,Illegal Formation,Procedural,1,20.0,20.0
11,Florida,Unsportsmanlike Conduct,Personal / Contact,1,7.0,7.0
11,Florida Atlantic,Delay of Game,Procedural,1,5.0,5.0
11,Florida Atlantic,Holding,Blocking / Holding,1,15.0,15.0
11,Florida International,False Start,Procedural,1,5.0,5.0
11,Florida International,Holding,Blocking / Holding,2,34.0,17.0
11,Florida International,Other / Unclassified,Procedural,1,5.0,5.0
11,Florida International,Personal Foul,Personal / Contact,1,11.0,11.0
11,Florida International,Roughing the Passer,Personal / Contact,2,40.0,20.0
11,Florida International,Unsportsmanlike Conduct,Personal / Contact,1,29.0,29.0
11,Florida State,False Start,Procedural,1,5.0,5.0
11,Florida State,Other / Unclassified,Other,1,8.0,8.0
11,Florida State,Pass Interference,Personal / Contact,1,11.0,11.0
11,Florida State,Personal Foul,Personal / Contact,2,16.0,8.0
11,Georgia,Delay of Game,Procedural,1,5.0,5.0
11,Georgia,False Start,Procedural,1,5.0,5.0
11,Georgia,Holding,Blocking / Holding,1,3.0,3.0
11,Georgia,Offside,Procedural,1,4.0,4.0
11,Georgia,Pass Interference,Personal / Contact,2,20.0,10.0
11,Georgia,Targeting,Personal / Contact,1,15.0,15.0
11,Georgia Southern,False Start,Procedural,2,10.0,5.0
11,Georgia Southern,Holding,Blocking / Holding,3,86.0,28.67
11,Georgia Southern,Other / Unclassified,Blocking / Holding,1,46.0,46.0
11,Georgia Southern,Other / Unclassified,Other,3,16.0,5.33
11,Georgia State,False Start,Procedural,5,25.0,5.0
11,Georgia State,Holding,Blocking / Holding,2,61.0,30.5
11,Georgia State,Pass Interference,Personal / Contact,1,15.0,15.0
11,Georgia State,Roughing the Passer,Personal / Contact,1,15.0,15.0
11,Hawai'i,Delay of Game,Procedural,1,5.0,5.0
11,Hawai'i,False Start,Procedural,1,5.0,5.0
11,Hawai'i,Holding,Blocking / Holding,2,14.0,7.0
11,Hawai'i,Offside,Procedural,3,75.0,25.0
11,Hawai'i,Other / Unclassified,Administrative,1,26.0,26.0
11,Hawai'i,Other / Unclassified,Procedural,1,5.0,5.0
11,Hawai'i,Targeting,Personal / Contact,1,15.0,15.0
11,Hawai'i,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,Houston,Face Mask,Other,2,11.0,5.5
11,Houston,False Start,Procedural,1,5.0,5.0
11,Houston,Holding,Blocking / Holding,2,70.0,35.0
11,Houston,Offside,Procedural,1,5.0,5.0
11,Houston,Unsportsmanlike Conduct,Personal / Contact,1,22.0,22.0
11,Indiana,Delay of Game,Procedural,2,10.0,5.0
11,Indiana,False Start,Procedural,1,5.0,5.0
11,Indiana,Holding,Blocking / Holding,1,5.0,5.0
11,Indiana,Offside,Procedural,2,3.0,1.5
11,Indiana,Pass Interference,Personal / Contact,1,12.0,12.0
11,Iowa,Other / Unclassified,Other,1,39.0,39.0
11,Iowa,Pass Interference,Personal / Contact,1,15.0,15.0
11,Iowa,Personal Foul,Personal / Contact,1,12.0,12.0
11,Iowa State,Holding,Blocking / Holding,2,76.0,38.0
11,Iowa State,Illegal Formation,Procedural,1,19.0,19.0
11,Iowa State,Other / Unclassified,Other,1,12.0,12.0
11,Jacksonville State,Offside,Procedural,1,5.0,5.0
11,James Madison,Delay of Game,Procedural,1,5.0,5.0
11,James Madison,Holding,Blocking / Holding,1,10.0,10.0
11,James Madison,Other / Unclassified,Other,1,3.0,3.0
11,James Madison,Pass Interference,Personal / Contact,1,15.0,15.0
11,Kansas,Delay of Game,Procedural,1,5.0,5.0
11,Kansas,Face Mask,Other,1,3.0,3.0
11,Kansas,Holding,Blocking / Holding,1,10.0,10.0
11,Kansas,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,Kennesaw State,Delay of Game,Procedural,1,5.0,5.0
11,Kennesaw State,False Start,Procedural,1,5.0,5.0
11,Kennesaw State,Holding,Blocking / Holding,4,132.0,33.0
11,Kennesaw State,Illegal Formation,Procedural,1,1.0,1.0
11,Kennesaw State,Pass Interference,Personal / Contact,2,27.0,13.5
11,Kennesaw State,Roughing the Passer,Personal / Contact,1,6.0,6.0
11,Kent State,Delay of Game,Procedural,1,5.0,5.0
11,Kent State,False Start,Procedural,1,5.0,5.0
11,Kent State,Illegal Formation,Procedural,1,8.0,8.0
11,Kent State,Offside,Procedural,1,5.0,5.0
11,Kent State,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
11,LSU,Delay of Game,Procedural,1,5.0,5.0
11,LSU,Face Mask,Other,1,0.0,0.0
11,LSU,False Start,Procedural,5,24.0,4.8
11,LSU,Holding,Blocking / Holding,1,8.0,8.0
11,LSU,Other / Unclassified,Blocking / Holding,1,40.0,40.0
11,LSU,Other / Unclassified,Procedural,1,0.0,0.0
11,Liberty,False Start,Procedural,3,15.0,5.0
11,Liberty,Holding,Blocking / Holding,2,16.0,8.0
11,Liberty,Offside,Procedural,2,10.0,5.0
11,Liberty,Pass Interference,Personal / Contact,1,12.0,12.0
11,Liberty,Personal Foul,Personal / Contact,3,16.0,5.33
11,Louisiana,Delay of Game,Procedural,1,5.0,5.0
11,Louisiana,Face Mask,Other,2,3.0,1.5
11,Louisiana,False Start,Procedural,2,10.0,5.0
11,Louisiana,Holding,Blocking / Holding,4,97.0,24.25
11,Louisiana,Illegal Formation,Procedural,1,12.0,12.0
11,Louisiana,Offside,Procedural,3,15.0,5.0
11,Louisiana,Other / Unclassified,Blocking / Holding,1,65.0,65.0
11,Louisiana,Other / Unclassified,Other,1,2.0,2.0
11,Louisiana,Pass Interference,Personal / Contact,2,21.0,10.5
11,Louisiana,Pass Interference,Procedural,1,15.0,15.0
11,Louisiana,Personal Foul,Personal / Contact,1,1.0,1.0
11,Louisiana,Roughing the Passer,Personal / Contact,1,6.0,6.0
11,Louisiana,Targeting,Personal / Contact,1,19.0,19.0
11,Louisiana Tech,Face Mask,Other,1,56.0,56.0
11,Louisiana Tech,False Start,Procedural,1,5.0,5.0
11,Louisiana Tech,Holding,Blocking / Holding,2,4.0,2.0
11,Louisiana Tech,Offside,Procedural,2,10.0,5.0
11,Louisiana Tech,Other / Unclassified,Administrative,1,1.0,1.0
11,Louisiana Tech,Pass Interference,Personal / Contact,2,30.0,15.0
11,Louisiana Tech,Roughing the Passer,Personal / Contact,1,15.0,15.0
11,Louisiana Tech,Unsportsmanlike Conduct,Personal / Contact,1,38.0,38.0
11,Louisville,Holding,Blocking / Holding,1,6.0,6.0
11,Louisville,Illegal Formation,Procedural,1,3.0,3.0
11,Louisville,Other / Unclassified,Blocking / Holding,1,2.0,2.0
11,Louisville,Personal Foul,Personal / Contact,1,7.0,7.0
11,Louisville,Roughing the Passer,Personal / Contact,1,13.0,13.0
11,Marshall,False Start,Procedural,2,10.0,5.0
11,Marshall,Offside,Procedural,2,13.0,6.5
11,Marshall,Pass Interference,Personal / Contact,1,15.0,15.0
11,Maryland,Face Mask,Other,1,12.0,12.0
11,Maryland,False Start,Procedural,2,10.0,5.0
11,Maryland,Illegal Formation,Procedural,1,1.0,1.0
11,Massachusetts,False Start,Procedural,3,12.0,4.0
11,Massachusetts,Holding,Blocking / Holding,4,99.0,24.75
11,Massachusetts,Personal Foul,Personal / Contact,2,55.0,27.5
11,Massachusetts,Roughing the Passer,Personal / Contact,1,18.0,18.0
11,Memphis,Face Mask,Other,1,15.0,15.0
11,Memphis,False Start,Procedural,4,19.0,4.75
11,Memphis,Holding,Blocking / Holding,1,6.0,6.0
11,Memphis,Offside,Procedural,3,52.0,17.33
11,Memphis,Personal Foul,Personal / Contact,1,2.0,2.0
11,Memphis,Roughing the Passer,Personal / Contact,1,15.0,15.0
11,Miami,Face Mask,Other,1,0.0,0.0
11,Miami,False Start,Procedural,1,5.0,5.0
11,Miami,Holding,Blocking / Holding,2,20.0,10.0
11,Middle Tennessee,Delay of Game,Procedural,1,5.0,5.0
11,Middle Tennessee,Face Mask,Other,3,53.0,17.67
11,Middle Tennessee,False Start,Procedural,1,5.0,5.0
11,Middle Tennessee,Holding,Blocking / Holding,2,59.0,29.5
11,Middle Tennessee,Offside,Procedural,1,2.0,2.0
11,Mississippi State,False Start,Procedural,2,10.0,5.0
11,Mississippi State,Holding,Blocking / Holding,2,21.0,10.5
11,Mississippi State,Offside,Procedural,2,10.0,5.0
11,Mississippi State,Personal Foul,Personal / Contact,1,3.0,3.0
11,Missouri,False Start,Procedural,1,5.0,5.0
11,Missouri,Holding,Blocking / Holding,3,85.0,28.33
11,Missouri,Offside,Procedural,2,10.0,5.0
11,Missouri,Pass Interference,Personal / Contact,2,43.0,21.5
11,Missouri State,Holding,Blocking / Holding,1,10.0,10.0
11,Missouri State,Pass Interference,Personal / Contact,1,15.0,15.0
11,Navy,False Start,Procedural,2,10.0,5.0
11,Navy,Other / Unclassified,Procedural,1,10.0,10.0
11,Navy,Pass Interference,Personal / Contact,2,30.0,15.0
11,Navy,Roughing the Passer,Personal / Contact,1,12.0,12.0
11,Nebraska,Unsportsmanlike Conduct,Personal / Contact,1,34.0,34.0
11,Nevada,False Start,Procedural,1,5.0,5.0
11,Nevada,Holding,Blocking / Holding,2,61.0,30.5
11,Nevada,Offside,Procedural,2,73.0,36.5
11,Nevada,Other / Unclassified,Administrative,1,5.0,5.0
11,Nevada,Other / Unclassified,Other,1,0.0,0.0
11,Nevada,Pass Interference,Personal / Contact,1,15.0,15.0
11,Nevada,Personal Foul,Personal / Contact,1,25.0,25.0
11,Nevada,Unsportsmanlike Conduct,Personal / Contact,1,13.0,13.0
11,New Mexico State,False Start,Procedural,1,5.0,5.0
11,New Mexico State,Holding,Blocking / Holding,3,30.0,10.0
11,New Mexico State,Other / Unclassified,Blocking / Holding,1,31.0,31.0
11,New Mexico State,Other / Unclassified,Other,1,0.0,0.0
11,New Mexico State,Personal Foul,Personal / Contact,1,35.0,35.0
11,New Mexico State,Roughing the Kicker,Personal / Contact,1,40.0,40.0
11,North Carolina,False Start,Procedural,2,7.0,3.5
11,North Carolina,Holding,Blocking / Holding,3,11.0,3.67
11,North Carolina,Other / Unclassified,Administrative,1,11.0,11.0
11,North Carolina,Other / Unclassified,Other,2,17.0,8.5
11,North Carolina,Pass Interference,Personal / Contact,2,30.0,15.0
11,Northern Illinois,Delay of Game,Procedural,1,5.0,5.0
11,Northern Illinois,False Start,Procedural,1,5.0,5.0
11,Northern Illinois,Illegal Formation,Procedural,1,41.0,41.0
11,Northern Illinois,Other / Unclassified,Blocking / Holding,1,2.0,2.0
11,Northern Illinois,Other / Unclassified,Other,1,0.0,0.0
11,Northern Illinois,Pass Interference,Personal / Contact,1,9.0,9.0
11,Northern Illinois,Personal Foul,Personal / Contact,1,20.0,20.0
11,Northwestern,Pass Interference,Personal / Contact,1,15.0,15.0
11,Ohio,Delay of Game,Procedural,1,5.0,5.0
11,Ohio,Face Mask,Other,1,10.0,10.0
11,Ohio,False Start,Procedural,1,5.0,5.0
11,Ohio,Holding,Blocking / Holding,3,9.0,3.0
11,Ohio,Illegal Formation,Procedural,1,48.0,48.0
11,Ohio,Pass Interference,Personal / Contact,1,15.0,15.0
11,Ohio,Personal Foul,Personal / Contact,1,18.0,18.0
11,Ohio State,False Start,Procedural,1,5.0,5.0
11,Ohio State,Holding,Blocking / Holding,1,0.0,0.0
11,Ohio State,Other / Unclassified,Blocking / Holding,1,70.0,70.0
11,Ohio State,Pass Interference,Personal / Contact,1,8.0,8.0
