week,drawn_team,penalty_type,penalty_category,total_penalties,total_yards,avg_yards_per_penalty
10,Texas Tech,Holding,Blocking / Holding,1,8.0,8.0
10,Texas Tech,Other / Unclassified,Other,1,0.0,0.0
10,Troy,False Start,Procedural,3,15.0,5.0
10,Troy,Holding,Blocking / Holding,1,13.0,13.0
10,Troy,Illegal Formation,Procedural,1,37.0,37.0
10,Troy,Offside,Procedural,1,19.0,19.0
10,Troy,Other / Unclassified,Other,1,15.0,15.0
10,Troy,Pass Interference,Personal / Contact,2,27.0,13.5
10,Troy,Personal Foul,Personal / Contact,1,15.0,15.0
10,Tulane,False Start,Procedural,1,5.0,5.0
10,Tulane,Holding,Blocking / Holding,2,53.0,26.5
10,Tulane,Other / Unclassified,Other,1,17.0,17.0
10,Tulane,Pass Interference,Personal / Contact,2,21.0,10.5
10,Tulane,Unsportsmanlike Conduct,Personal / Contact,1,14.0,14.0
10,UAB,Holding,Blocking / Holding,2,8.0,4.0
10,UAB,Illegal Formation,Procedural,1,8.0,8.0
10,UAB,Offside,Procedural,1,18.0,18.0
10,UAB,Other / Unclassified,Administrative,1,5.0,5.0
10,UAB,Pass Interference,Personal / Contact,1,15.0,15.0
10,UAB,Personal Foul,Personal / Contact,2,11.0,5.5
10,UAB,Unsportsmanlike Conduct,Personal / Contact,1,12.0,12.0
10,UCF,Holding,Blocking / Holding,1,3.0,3.0
10,UCF,Illegal Formation,Procedural,1,2.0,2.0
10,UCF,Other / Unclassified,Other,1,10.0,10.0
10,UConn,False Start,Procedural,1,5.0,5.0
10,UConn,Holding,Blocking / Holding,2,29.0,14.5
10,UConn,Personal Foul,Personal / Contact,1,0.0,0.0
10,UConn,Unsportsmanlike Conduct,Personal / Contact,1,65.0,65.0
10,UL Monroe,Delay of Game,Procedural,1,5.0,5.0
10,UL Monroe,False Start,Procedural,1,5.0,5.0
10,UL Monroe,Holding,Blocking / Holding,2,17.0,8.5
10,UL Monroe,Offside,Procedural,2,15.0,7.5
10,UL Monroe,Other / Unclassified,Blocking / Holding,1,58.0,58.0
10,UL Monroe,Other / Unclassified,Other,5,84.0,16.8
10,UL Monroe,Pass Interference,Personal / Contact,3,26.0,8.67
10,UNLV,False Start,Procedural,1,5.0,5.0
10,UNLV,Holding,Blocking / Holding,2,42.0,21.0
10,UNLV,Illegal Formation,Procedural,1,7.0,7.0
10,UNLV,Other / Unclassified,Administrative,2,11.0,5.5
10,USC,Holding,Blocking / Holding,1,0.0,0.0
10,USC,Illegal Formation,Procedural,1,40.0,40.0
10,USC,Pass Interference,Personal / Contact,1,15.0,15.0
10,USC,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
10,UTEP,Holding,Blocking / Holding,1,6.0,6.0
10,UTEP,Offside,Procedural,1,5.0,5.0
10,UTEP,Unsportsmanlike Conduct,Personal / Contact,1,3.0,3.0
10,UTSA,Face Mask,Other,1,7.0,7.0
10,UTSA,False Start,Procedural,3,15.0,5.0
10,UTSA,Holding,Blocking / Holding,1,16.0,16.0
10,UTSA,Pass Interference,Personal / Contact,5,56.0,11.2
10,UTSA,Roughing the Passer,Personal / Contact,1,15.0,15.0
10,Utah,False Start,Procedural,2,10.0,5.0
10,Utah,Holding,Blocking / Holding,1,0.0,0.0
10,Utah,Offside,Procedural,2,2.0,1.0
10,Vanderbilt,Delay of Game,Procedural,1,5.0,5.0
10,Vanderbilt,Face Mask,Other,1,0.0,0.0
10,Vanderbilt,False Start,Procedural,2,10.0,5.0
10,Vanderbilt,Holding,Blocking / Holding,1,5.0,5.0
10,Vanderbilt,Offside,Procedural,1,3.0,3.0
10,Vanderbilt,Other / Unclassified,Administrative,1,5.0,5.0
10,Vanderbilt,Pass Interference,Personal / Contact,1,15.0,15.0
10,Virginia,False Start,Procedural,1,5.0,5.0
10,Virginia,Holding,Blocking / Holding,2,103.0,51.5
10,Virginia,Offside,Procedural,1,38.0,38.0
10,Virginia,Other / Unclassified,Blocking / Holding,1,59.0,59.0
10,Virginia,Other / Unclassified,Other,1,1.0,1.0
10,Virginia Tech,False Start,Procedural,2,10.0,5.0
10,Virginia Tech,Holding,Blocking / Holding,2,38.0,19.0
10,Virginia Tech,Offside,Procedural,1,0.0,0.0
10,Virginia Tech,Other / Unclassified,Blocking / Holding,1,1.0,1.0
10,Virginia Tech,Targeting,Personal / Contact,1,15.0,15.0
10,Virginia Tech,Unsportsmanlike Conduct,Personal / Contact,1,65.0,65.0
10,Wake Forest,False Start,Procedural,1,5.0,5.0
10,Wake Forest,Holding,Blocking / Holding,1,10.0,10.0
10,Wake Forest,Other / Unclassified,Other,1,11.0,11.0
10,Wake Forest,Pass Interference,Personal / Contact,2,30.0,15.0
10,Washington State,Face Mask,Other,1,1.0,1.0
10,Washington State,Holding,Blocking / Holding,1,44.0,44.0
10,Washington State,Offside,Procedural,2,10.0,5.0
10,Washington State,Pass Interference,Personal / Contact,1,15.0,15.0
10,Washington State,Unsportsmanlike Conduct,Personal / Contact,3,35.0,11.67
10,West Virginia,Face Mask,Other,1,30.0,30.0
10,West Virginia,False Start,Procedural,1,5.0,5.0
10,West Virginia,Holding,Blocking / Holding,2,20.0,10.0
10,West Virginia,Offside,Procedural,3,28.0,9.33
10,West Virginia,Pass Interference,Personal / Contact,2,30.0,15.0
10,Western Kentucky,False Start,Procedural,5,25.0,5.0
10,Western Kentucky,Holding,Blocking / Holding,2,11.0,5.5
10,Western Kentucky,Offside,Procedural,3,16.0,5.33
10,Western Kentucky,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
10,Western Michigan,Holding,Blocking / Holding,1,1.0,1.0
10,Western Michigan,Other / Unclassified,Other,1,1.0,1.0
10,Western Michigan,Personal Foul,Personal / Contact,1,5.0,5.0
10,Wyoming,False Start,Procedural,1,5.0,5.0
10,Wyoming,Holding,Blocking / Holding,4,113.0,28.25
10,Wyoming,Pass Interference,Personal / Contact,1,66.0,66.0
11,Air Force,Holding,Blocking / Holding,4,36.0,9.0
11,Air Force,Pass Interference,Personal / Contact,1,15.0,15.0
11,Akron,False Start,Procedural,3,12.0,4.0
11,Akron,Holding,Blocking / Holding,4,99.0,24.75
11,Akron,Personal Foul,Personal / Contact,2,55.0,27.5
11,Akron,Roughing the Passer,Personal / Contact,1,18.0,18.0
11,Alabama,Delay of Game,Procedural,1,5.0,5.0
11,Alabama,Face Mask,Other,1,0.0,0.0
11,Alabama,False Start,Procedural,5,24.0,4.8
11,Alabama,Holding,Blocking / Holding,1,8.0,8.0
11,Alabama,Other / Unclassified,Blocking / Holding,1,40.0,40.0
11,Alabama,Other / Unclassified,Procedural,1,0.0,0.0
11,App State,False Start,Procedural,2,10.0,5.0
11,App State,Holding,Blocking / Holding,3,86.0,28.67
11,App State,Other / Unclassified,Blocking / Holding,1,46.0,46.0
11,App State,Other / Unclassified,Other,3,16.0,5.33
11,Arizona,Delay of Game,Procedural,1,5.0,5.0
11,Arizona,Face Mask,Other,1,3.0,3.0
11,Arizona,Holding,Blocking / Holding,1,10.0,10.0
11,Arizona,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,Arkansas State,Delay of Game,Procedural,2,10.0,5.0
11,Arkansas State,False Start,Procedural,2,10.0,5.0
11,Arkansas State,Holding,Blocking / Holding,3,9.0,3.0
11,Arkansas State,Other / Unclassified,Other,2,9.0,4.5
11,Army,False Start,Procedural,1,5.0,5.0
11,Auburn,Delay of Game,Procedural,1,5.0,5.0
11,Auburn,Face Mask,Other,2,16.0,8.0
11,Auburn,False Start,Procedural,1,5.0,5.0
11,Auburn,Other / Unclassified,Administrative,1,29.0,29.0
11,Auburn,Pass Interference,Personal / Contact,2,16.0,8.0
11,BYU,False Start,Procedural,3,15.0,5.0
11,BYU,Other / Unclassified,Procedural,1,16.0,16.0
11,BYU,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,Ball State,Delay of Game,Procedural,1,5.0,5.0
11,Ball State,False Start,Procedural,1,5.0,5.0
11,Ball State,Illegal Formation,Procedural,1,8.0,8.0
11,Ball State,Offside,Procedural,1,5.0,5.0
11,Ball State,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
11,Boston College,Delay of Game,Procedural,1,5.0,5.0
11,Boston College,Face Mask,Other,1,7.0,7.0
11,Boston College,Holding,Blocking / Holding,6,66.0,11.0
11,Boston College,Offside,Procedural,2,10.0,5.0
11,Boston College,Other / Unclassified,Blocking / Holding,1,40.0,40.0
11,Boston College,Personal Foul,Personal / Contact,2,9.0,4.5
11,Boston College,Roughing the Passer,Personal / Contact,1,25.0,25.0
11,Boston College,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,Bowling Green,False Start,Procedural,3,15.0,5.0
11,Bowling Green,Holding,Blocking / Holding,2,17.0,8.5
11,Bowling Green,Pass Interference,Personal / Contact,3,38.0,12.67
11,Bowling Green,Personal Foul,Personal / Contact,1,9.0,9.0
11,Bowling Green,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,California,Holding,Blocking / Holding,1,6.0,6.0
11,California,Illegal Formation,Procedural,1,3.0,3.0
11,California,Other / Unclassified,Blocking / Holding,1,2.0,2.0
11,California,Personal Foul,Personal / Contact,1,7.0,7.0
11,California,Roughing the Passer,Personal / Contact,1,13.0,13.0
11,Charlotte,Offside,Procedural,1,11.0,11.0
11,Charlotte,Other / Unclassified,Other,1,7.0,7.0
11,Charlotte,Pass Interference,Personal / Contact,1,15.0,15.0
11,Charlotte,Unsportsmanlike Conduct,Personal / Contact,1,1.0,1.0
11,Clemson,False Start,Procedural,1,5.0,5.0
11,Clemson,Other / Unclassified,Other,1,8.0,8.0
11,Clemson,Pass Interference,Personal / Contact,1,11.0,11.0
11,Clemson,Personal Foul,Personal / Contact,2,16.0,8.0
11,Coastal Carolina,False Start,Procedural,5,25.0,5.0
11,Coastal Carolina,Holding,Blocking / Holding,2,61.0,30.5
11,Coastal Carolina,Pass Interference,Personal / Contact,1,15.0,15.0
11,Coastal Carolina,Roughing the Passer,Personal / Contact,1,15.0,15.0
11,Colorado State,Delay of Game,Procedural,1,5.0,5.0
11,Colorado State,Face Mask,Other,1,4.0,4.0
11,Colorado State,False Start,Procedural,2,7.0,3.5
11,Colorado State,Holding,Blocking / Holding,4,142.0,35.5
11,Colorado State,Other / Unclassified,Administrative,1,5.0,5.0
11,Colorado State,Pass Interference,Personal / Contact,1,13.0,13.0
11,Colorado State,Personal Foul,Personal / Contact,1,15.0,15.0
11,Delaware,Face Mask,Other,1,56.0,56.0
11,Delaware,False Start,Procedural,1,5.0,5.0
11,Delaware,Holding,Blocking / Holding,2,4.0,2.0
11,Delaware,Offside,Procedural,2,10.0,5.0
11,Delaware,Other / Unclassified,Administrative,1,1.0,1.0
11,Delaware,Pass Interference,Personal / Contact,2,30.0,15.0
11,Delaware,Roughing the Passer,Personal / Contact,1,15.0,15.0
11,Delaware,Unsportsmanlike Conduct,Personal / Contact,1,38.0,38.0
11,Duke,False Start,Procedural,1,5.0,5.0
11,Duke,Holding,Blocking / Holding,1,10.0,10.0
11,Duke,Offside,Procedural,2,24.0,12.0
11,Duke,Other / Unclassified,Administrative,1,5.0,5.0
11,Duke,Pass Interference,Personal / Contact,1,32.0,32.0
11,Duke,Personal Foul,Personal / Contact,1,70.0,70.0
11,Duke,Roughing the Passer,Personal / Contact,1,5.0,5.0
11,Duke,Unsportsmanlike Conduct,Personal / Contact,2,69.0,34.5
11,East Carolina,Holding,Blocking / Holding,2,14.0,7.0
11,East Carolina,Offside,Procedural,1,3.0,3.0
11,East Carolina,Other / Unclassified,Blocking / Holding,1,64.0,64.0
11,East Carolina,Pass Interference,Personal / Contact,1,11.0,11.0
11,Eastern Michigan,Delay of Game,Procedural,1,5.0,5.0
11,Eastern Michigan,Holding,Blocking / Holding,3,84.0,28.0
11,Eastern Michigan,Pass Interference,Personal / Contact,2,30.0,15.0
11,Eastern Michigan,Roughing the Passer,Personal / Contact,1,15.0,15.0
11,Florida Atlantic,Delay of Game,Procedural,2,10.0,5.0
11,Florida Atlantic,False Start,Procedural,1,5.0,5.0
11,Florida Atlantic,Offside,Procedural,2,30.0,15.0
11,Florida Atlantic,Other / Unclassified,Other,1,0.0,0.0
11,Florida Atlantic,Pass Interference,Personal / Contact,2,25.0,12.5
11,Florida Atlantic,Personal Foul,Personal / Contact,1,9.0,9.0
11,Florida International,Delay of Game,Procedural,1,5.0,5.0
11,Florida International,Face Mask,Other,3,53.0,17.67
11,Florida International,False Start,Procedural,1,5.0,5.0
11,Florida International,Holding,Blocking / Holding,2,59.0,29.5
11,Florida International,Offside,Procedural,1,2.0,2.0
11,Florida State,Other / Unclassified,Other,2,33.0,16.5
11,Florida State,Pass Interference,Personal / Contact,1,10.0,10.0
11,Georgia,False Start,Procedural,2,10.0,5.0
11,Georgia,Holding,Blocking / Holding,2,21.0,10.5
11,Georgia,Offside,Procedural,2,10.0,5.0
11,Georgia,Personal Foul,Personal / Contact,1,3.0,3.0
11,Georgia Southern,False Start,Procedural,1,5.0,5.0
11,Georgia Southern,Holding,Blocking / Holding,1,1.0,1.0
11,Georgia Southern,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,Georgia State,False Start,Procedural,2,10.0,5.0
11,Georgia State,Offside,Procedural,1,3.0,3.0
11,Hawai'i,False Start,Procedural,2,10.0,5.0
11,Hawai'i,Holding,Blocking / Holding,3,17.0,5.67
11,Houston,Delay of Game,Procedural,1,5.0,5.0
11,Houston,False Start,Procedural,1,5.0,5.0
11,Houston,Holding,Blocking / Holding,2,8.0,4.0
11,Houston,Other / Unclassified,Administrative,1,5.0,5.0
11,Houston,Other / Unclassified,Other,1,13.0,13.0
11,Houston,Other / Unclassified,Procedural,2,2.0,1.0
11,Indiana,False Start,Procedural,3,15.0,5.0
11,Indiana,Offside,Procedural,1,5.0,5.0
11,Iowa,False Start,Procedural,1,5.0,5.0
11,Iowa,Holding,Blocking / Holding,1,0.0,0.0
11,Iowa,Other / Unclassified,Administrative,1,0.0,0.0
11,Iowa,Pass Interference,Personal / Contact,1,12.0,12.0
11,Iowa State,Face Mask,Other,1,19.0,19.0
11,Iowa State,False Start,Procedural,1,5.0,5.0
11,Iowa State,Holding,Blocking / Holding,3,19.0,6.33
11,Iowa State,Other / Unclassified,Other,2,70.0,35.0
11,Iowa State,Pass Interference,Personal / Contact,3,32.0,10.67
11,Jacksonville State,Delay of Game,Procedural,1,5.0,5.0
11,Jacksonville State,Face Mask,Other,1,7.0,7.0
11,Jacksonville State,False Start,Procedural,2,10.0,5.0
11,Jacksonville State,Holding,Blocking / Holding,5,21.0,4.2
11,Jacksonville State,Offside,Procedural,2,0.0,0.0
11,Jacksonville State,Personal Foul,Personal / Contact,2,113.0,56.5
11,Jacksonville State,Targeting,Personal / Contact,1,4.0,4.0
11,James Madison,False Start,Procedural,2,10.0,5.0
11,James Madison,Offside,Procedural,2,13.0,6.5
11,James Madison,Pass Interference,Personal / Contact,1,15.0,15.0
11,Kansas,Holding,Blocking / Holding,1,77.0,77.0
11,Kansas,Other / Unclassified,Administrative,1,1.0,1.0
11,Kansas,Other / Unclassified,Blocking / Holding,1,1.0,1.0
11,Kansas,Pass Interference,Personal / Contact,1,15.0,15.0
11,Kennesaw State,False Start,Procedural,1,5.0,5.0
11,Kennesaw State,Holding,Blocking / Holding,3,30.0,10.0
11,Kennesaw State,Other / Unclassified,Blocking / Holding,1,31.0,31.0
11,Kennesaw State,Other / Unclassified,Other,1,0.0,0.0
11,Kennesaw State,Personal Foul,Personal / Contact,1,35.0,35.0
11,Kennesaw State,Roughing the Kicker,Personal / Contact,1,40.0,40.0
11,Kent State,False Start,Procedural,1,5.0,5.0
11,Kent State,Holding,Blocking / Holding,2,29.0,14.5
11,Kent State,Offside,Procedural,2,10.0,5.0
11,Kent State,Personal Foul,Personal / Contact,1,6.0,6.0
11,Kent State,Unsportsmanlike Conduct,Personal / Contact,2,21.0,10.5
11,Kentucky,Holding,Blocking / Holding,1,8.0,8.0
11,Kentucky,Illegal Formation,Procedural,1,20.0,20.0
11,Kentucky,Unsportsmanlike Conduct,Personal / Contact,1,7.0,7.0
11,LSU,Offside,Procedural,1,5.0,5.0
11,LSU,Pass Interference,Personal / Contact,1,15.0,15.0
11,LSU,Personal Foul,Personal / Contact,1,17.0,17.0
11,Liberty,Holding,Blocking / Holding,1,10.0,10.0
11,Liberty,Pass Interference,Personal / Contact,1,15.0,15.0
11,Louisiana Tech,Delay of Game,Procedural,1,5.0,5.0
11,Louisiana Tech,Face Mask,Other,1,8.0,8.0
11,Louisiana Tech,False Start,Procedural,1,5.0,5.0
11,Louisiana Tech,Holding,Blocking / Holding,7,132.0,18.86
11,Louisiana Tech,Pass Interference,Personal / Contact,1,15.0,15.0
11,Louisiana Tech,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,Louisville,False Start,Procedural,5,25.0,5.0
11,Louisville,Illegal Formation,Procedural,1,13.0,13.0
11,Louisville,Pass Interference,Personal / Contact,1,15.0,15.0
11,Marshall,Delay of Game,Procedural,1,5.0,5.0
11,Marshall,Holding,Blocking / Holding,1,10.0,10.0
11,Marshall,Other / Unclassified,Other,1,3.0,3.0
11,Marshall,Pass Interference,Personal / Contact,1,15.0,15.0
11,Maryland,Delay of Game,Procedural,1,5.0,5.0
11,Maryland,Pass Interference,Personal / Contact,1,15.0,15.0
11,Massachusetts,Face Mask,Other,1,4.0,4.0
11,Massachusetts,False Start,Procedural,1,60.0,60.0
11,Massachusetts,Other / Unclassified,Administrative,1,2.0,2.0
11,Massachusetts,Pass Interference,Personal / Contact,1,15.0,15.0
11,Massachusetts,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
11,Memphis,Delay of Game,Procedural,1,5.0,5.0
11,Memphis,False Start,Procedural,3,14.0,4.67
11,Memphis,Holding,Blocking / Holding,3,69.0,23.0
11,Memphis,Other / Unclassified,Other,1,10.0,10.0
11,Miami,Delay of Game,Procedural,1,5.0,5.0
11,Miami,False Start,Procedural,3,15.0,5.0
11,Miami,Holding,Blocking / Holding,1,46.0,46.0
11,Miami,Illegal Motion,Other,1,52.0,52.0
11,Miami,Personal Foul,Personal / Contact,1,54.0,54.0
11,Miami,Roughing the Passer,Personal / Contact,1,15.0,15.0
11,Miami (OH),Delay of Game,Procedural,1,5.0,5.0
11,Miami (OH),Face Mask,Other,1,10.0,10.0
11,Miami (OH),False Start,Procedural,1,5.0,5.0
11,Miami (OH),Holding,Blocking / Holding,3,9.0,3.0
11,Miami (OH),Illegal Formation,Procedural,1,48.0,48.0
11,Miami (OH),Pass Interference,Personal / Contact,1,15.0,15.0
11,Miami (OH),Personal Foul,Personal / Contact,1,18.0,18.0
11,Middle Tennessee,False Start,Procedural,1,5.0,5.0
11,Middle Tennessee,Holding,Blocking / Holding,2,34.0,17.0
11,Middle Tennessee,Other / Unclassified,Procedural,1,5.0,5.0
11,Middle Tennessee,Personal Foul,Personal / Contact,1,11.0,11.0
11,Middle Tennessee,Roughing the Passer,Personal / Contact,2,40.0,20.0
11,Middle Tennessee,Unsportsmanlike Conduct,Personal / Contact,1,29.0,29.0
11,Mississippi State,Delay of Game,Procedural,1,5.0,5.0
11,Mississippi State,False Start,Procedural,1,5.0,5.0
11,Mississippi State,Holding,Blocking / Holding,1,3.0,3.0
11,Mississippi State,Offside,Procedural,1,4.0,4.0
11,Mississippi State,Pass Interference,Personal / Contact,2,20.0,10.0
11,Mississippi State,Targeting,Personal / Contact,1,15.0,15.0
11,Missouri,Delay of Game,Procedural,1,5.0,5.0
11,Missouri,Holding,Blocking / Holding,1,10.0,10.0
11,Missouri,Other / Unclassified,Other,1,0.0,0.0
11,Missouri,Pass Interference,Personal / Contact,1,11.0,11.0
11,Missouri State,False Start,Procedural,3,15.0,5.0
11,Missouri State,Holding,Blocking / Holding,2,16.0,8.0
11,Missouri State,Offside,Procedural,2,10.0,5.0
11,Missouri State,Pass Interference,Personal / Contact,1,12.0,12.0
11,Missouri State,Personal Foul,Personal / Contact,3,16.0,5.33
11,Nebraska,False Start,Procedural,3,16.0,5.33
11,Nebraska,Holding,Blocking / Holding,1,55.0,55.0
11,Nebraska,Illegal Formation,Procedural,1,4.0,4.0
11,Nebraska,Other / Unclassified,Other,1,0.0,0.0
11,Nevada,Delay of Game,Procedural,1,5.0,5.0
11,Nevada,Face Mask,Other,2,71.0,35.5
11,Nevada,False Start,Procedural,1,5.0,5.0
11,Nevada,Holding,Blocking / Holding,2,14.0,7.0
11,Nevada,Other / Unclassified,Administrative,2,13.0,6.5
11,Nevada,Unsportsmanlike Conduct,Personal / Contact,1,39.0,39.0
11,New Mexico State,Delay of Game,Procedural,1,5.0,5.0
11,New Mexico State,False Start,Procedural,1,5.0,5.0
11,New Mexico State,Holding,Blocking / Holding,4,132.0,33.0
11,New Mexico State,Illegal Formation,Procedural,1,1.0,1.0
11,New Mexico State,Pass Interference,Personal / Contact,2,27.0,13.5
11,New Mexico State,Roughing the Passer,Personal / Contact,1,6.0,6.0
11,North Carolina,False Start,Procedural,1,5.0,5.0
11,North Carolina,Holding,Blocking / Holding,2,51.0,25.5
11,North Carolina,Illegal Motion,Other,1,42.0,42.0
11,North Carolina,Offside,Procedural,1,1.0,1.0
11,North Carolina,Other / Unclassified,Administrative,1,44.0,44.0
11,North Carolina,Other / Unclassified,Other,1,0.0,0.0
11,North Carolina,Pass Interference,Personal / Contact,2,22.0,11.0
11,North Carolina,Unsportsmanlike Conduct,Personal / Contact,1,13.0,13.0
11,Northern Illinois,False Start,Procedural,2,10.0,5.0
11,Northern Illinois,Holding,Blocking / Holding,2,42.0,21.0
11,Northern Illinois,Other / Unclassified,Procedural,1,2.0,2.0
11,Northern Illinois,Pass Interference,Personal / Contact,4,56.0,14.0
11,Northern Illinois,Personal Foul,Personal / Contact,1,13.0,13.0
11,Northwestern,Face Mask,Other,1,9.0,9.0
11,Northwestern,False Start,Procedural,1,5.0,5.0
11,Northwestern,Illegal Formation,Procedural,1,41.0,41.0
11,Northwestern,Other / Unclassified,Administrative,1,30.0,30.0
11,Northwestern,Pass Interference,Personal / Contact,2,26.0,13.0
11,Notre Dame,False Start,Procedural,2,10.0,5.0
11,Notre Dame,Other / Unclassified,Procedural,1,10.0,10.0
11,Notre Dame,Pass Interference,Personal / Contact,2,30.0,15.0
11,Notre Dame,Roughing the Passer,Personal / Contact,1,12.0,12.0
11,Ohio State,Face Mask,Other,1,0.0,0.0
11,Ohio State,Other / Unclassified,Administrative,1,5.0,5.0
11,Ohio State,Pass Interference,Personal / Contact,2,15.0,7.5
11,Ohio State,Roughing the Passer,Personal / Contact,1,12.0,12.0
11,Oregon,Other / Unclassified,Other,1,39.0,39.0
11,Oregon,Pass Interference,Personal / Contact,1,15.0,15.0
11,Oregon,Personal Foul,Personal / Contact,1,12.0,12.0
11,Oregon State,Face Mask,Other,1,4.0,4.0
11,Oregon State,Holding,Blocking / Holding,1,18.0,18.0
11,Oregon State,Other / Unclassified,Administrative,1,11.0,11.0
11,Oregon State,Pass Interference,Personal / Contact,1,15.0,15.0
11,Penn State,Delay of Game,Procedural,2,10.0,5.0
11,Penn State,False Start,Procedural,1,5.0,5.0
11,Penn State,Holding,Blocking / Holding,1,5.0,5.0
11,Penn State,Offside,Procedural,2,3.0,1.5
11,Penn State,Pass Interference,Personal / Contact,1,12.0,12.0
